Run,Open,Write,Read,Close
73721,902.1,176.9,27.2,214.4
73722,836.7,163.2,26.6,322.4
73723,833.2,168.3,29.2,551.7
73724,697.2,106.8,15.2,116.4
73725,577.8,401.3,129.5,295.5
73726,839.9,115.6,16.4,115
73727,392.3,76.7,11.3,163.8
73728,465.4,96.4,141,286
73729,849,285.3,31.1,252.6
73730,763.4,277.1,30,293.7
73731,863,180,28.5,257.3
73732,796.4,162.1,27.1,170.1
73733,830,165.4,25.1,165.6
73734,725.4,155.8,24.9,345.8
73735,737,154.6,25.6,209.1
73736,1122.6,182.9,30.1,332.6
73737,898.9,184,30.5,340.9
73738,1351.7,260.3,37.1,384
73739,1024.8,203.5,33.9,393.7
73740,1019.6,187.7,31.8,339.8
73741,881,170.1,30,392.9
73742,849.5,173.7,29.7,321
73743,936.4,157.7,25.9,168.9
73744,789.5,155.5,26.5,170
73745,793.8,110.6,16,112.9
73746,386.4,103.9,16.3,104.3
73747,1000.9,198.4,30.8,226
73748,842.9,201.9,133.4,311.1
73749,980.9,252.7,32.5,434.3
73750,1034.1,208.9,30.7,348.2
73751,874.4,276.8,29.2,352.8
73752,851.7,172.2,29.6,354
73753,953.2,169,26.8,215
73754,792,158.5,26.6,467
73755,1086.4,212.2,35.6,359.7
73756,968.8,171.2,29.2,471
73757,714.8,189.5,21.2,182.8
73758,541.8,242.4,33.3,388.6
73759,455.1,228.6,30.5,248.3
73760,815.5,181.2,29.3,304.5
73761,858,176.2,27.5,278.9
73762,787.5,166,27.6,209.2
73763,805.4,167,26.1,394.9
73764,526.3,245.8,33.8,303.5
73765,364.8,145.4,16.3,106.3
73766,323.5,71.2,10.7,293
73767,454.3,97.9,15.4,254.9
73768,480,350.8,39.2,331.9
73769,832.3,223.7,31,265.9
73770,916.3,189.3,30.2,378.2
73771,675.2,231.1,17.1,514.3
73772,451.6,256.3,16.4,335.2
73773,668.3,81.5,13.1,102.5
73774,1009,219.4,33.1,255.6
73775,996.8,173.7,30.3,337.6
73776,900.6,197.1,29.5,383.4
73777,834.1,168.9,28.1,343.4
73778,844.7,162.1,27.3,452.3
73779,821.7,175.3,28.8,225.3
73780,868.6,163.5,25.9,322.9
73781,885.3,185.4,34.4,241.5
73782,985.7,182.5,36.2,413.4
73783,633,112.7,167.7,422.8
73784,869.7,195.2,28.1,226.6
73785,1241.8,281.4,47.2,591.6
73786,1001.7,415.5,41.6,278.5
73787,982.2,187.4,75,200
73788,842,171.3,28,381.3
73789,829.6,114,17.1,122.4
73790,458.6,90.6,139.4,368.9
73791,715.8,113.8,17.8,121.9
73792,415.7,131.9,40.7,335.7
73793,445.7,276.7,18.1,350.8
73794,733,90.2,13.7,102.9
73795,369.3,71.6,11.1,84
73796,281.3,62.4,9.9,207.6
73797,856.6,265.8,27.6,306.3
73798,1049,175.8,29.3,283.8
73799,850.9,168.7,28.6,331.2
73800,1090.2,211.4,31.9,398.5
73801,637.7,141.5,132.3,282.3
73802,826,168.2,27.5,332.3
73803,858.6,170.8,29.9,383.3
73804,722.9,264.2,184.7,332.7
73805,1020.6,203.7,71.2,274.3
73806,933.6,177.6,29,459
73807,815.7,176.5,29.2,331.1
73808,793.4,160,26.2,208.4
73809,915.1,149.9,22.1,554.3
73810,893.5,176.9,30.1,437.1
73811,897.3,177.1,34.3,345.2
73812,785.4,160.5,25.1,407.3
73813,908.4,173.3,28,495
73814,903.6,166.2,27.3,374.9
73815,799.5,158.5,27.5,379.6
73816,802.5,160.9,30.2,352.3
73817,763.8,163.4,28.3,322
73818,835.6,163.8,27.4,342.6
73819,1006.3,192.5,28.5,199.1
73820,947,179.8,29.4,367
73821,845.1,174,30,506.3
73822,594.9,103,15.3,108.8
73823,371.7,75.9,12,87
73824,295.7,64.9,10.5,291.1
73825,906.1,178.3,28.6,329.9
73826,1104.8,212.1,31.8,238.4
73827,951.7,181,29.8,403.5
73828,994.2,175.8,29.3,278.1
73829,834.5,172.4,29.6,420.6
73830,858.3,174.2,29,319
73831,901.7,183.7,32.5,339
73832,1522.8,229.2,37.5,543.1
73833,1009.9,209.1,34.1,409.8
73834,794.2,144.6,23.6,285.8
73835,950.7,283.3,49.2,282.3
73836,789.3,167.5,17.4,150.8
73837,816.5,111.8,15.5,124.8
73838,583.2,193.4,16.8,143.6
73839,600.8,188.1,21.7,315.6
73840,1008.5,181.5,28.6,404.3
73841,834.5,172.2,28.9,324.6
73842,745.1,131.8,18.1,118.6
73843,385.3,373.2,38.1,262
73844,968.5,249,35.4,437.2
73845,510.7,151.6,17.7,117
73846,367.3,83.1,12.7,110.2
73847,302.8,67.8,11.9,162.3
73848,277,200.3,82.4,128.8
73849,535.4,224.9,27,231.5
73850,581.5,119.2,20.8,198.4
73851,967.8,151.7,23.6,164.6
73852,672.1,125.8,19.2,241.9
73853,954.8,200.8,32.7,347.2
73854,937.1,202.5,34.8,372.5
73855,1086.8,185.1,32.8,265.2
73856,883.7,184.8,28.3,316.1
73857,1002.5,318,46.6,361.6
73858,913.8,216.2,30.5,420.7
73859,932.1,182.8,30.1,406.9
73860,1014.9,176,28.2,341.6
73861,690.8,104,16.2,108.3
73862,366.1,74.8,11.7,222.4
73863,932.8,167.5,27.6,267.6
73864,825.8,160.6,26.2,176.4
73865,790.5,202,28,315.2
73866,893,174.1,29,347.4
73867,822.7,166.5,28.8,181.2
73868,841.6,171.9,28.7,453.4
73869,989.4,183,30.2,362.5
73870,902.5,181.8,32.9,289.5
73871,1381.7,171.1,23.5,220
73872,677.1,139.5,109.2,153.3
73873,530.5,132.2,17.4,135.6
73874,645.3,178.2,22.5,523.7
73875,798.9,254.3,33.6,323.9
73876,906,297.4,31.7,334.9
73877,851.6,166.1,26.2,307.6
73878,901.1,179.4,35.6,291.8
73879,1154.9,311.1,50.5,521.4
73880,987.8,279.2,39.7,381
73881,1254.1,333.2,103.6,528.4
73882,954.7,187.6,28.9,232.9
73883,1138.3,201.7,33.1,358.6
73884,900.5,169.3,28.2,253.3
73885,796,167.9,26.4,314.2
73886,901.6,182.4,28.6,348.4
73887,805.6,192.4,27.5,253.8
73888,862.4,173.6,28.4,313.9
73889,867.6,277.1,31.3,444.7
73890,962.2,231,32.6,719.9
73891,2370.5,253.8,148.2,310
73892,943.1,177.9,29.1,399.4
73893,887.4,187,28.8,357.2
73894,1014.8,192.3,32,322.3
73895,1007.8,210.2,34.7,267
73896,1094.2,186,30,383.2
73897,869.9,177.8,28.6,339.2
73898,797.3,165.9,28.6,387.3
73899,966.5,105.3,15.7,137.1
73900,451.7,85.6,13.9,411.3
73901,788.8,131.3,125.7,312.4
73902,917.3,193,29.5,349.1
73903,821.3,168,27.8,330.8
73904,811.5,170.7,27.8,174.1
73905,844.3,165.1,27.4,209.8
73906,757.2,162.2,26.7,355.8
73907,814.8,176.4,29.7,173.6
73908,821,171.2,28.5,212.5
73909,680.3,262.8,33.4,286.4
73910,628.2,97,15.4,124.5
73911,681,189,25.2,205.5
73912,557.4,351.8,38.2,387.7
73913,1007,186.6,32.1,374.5
73914,745.6,140.1,22.2,254.2
73915,639.1,132.1,16.9,137.2
73916,426.2,78.7,12.6,227.5
73917,1027.2,153.6,19.5,213.5
73918,586.8,265.5,43.1,449.4
73919,885.6,180.7,29.2,272.6
73920,933.4,175.6,29.1,282.4
73921,1100,264.9,49.9,443.4
73922,1095.9,187.6,31.9,354
73923,1404.2,291.4,39.5,329.9
73924,924.2,184.4,28.1,382.1
73925,1091.1,191.8,29.9,288.1
73926,865.7,111,16.6,182.3
73927,424.9,79.4,14.3,399.7
73928,516.6,297.4,34.5,364.1
73929,833.7,98.2,167.1,191.1
73930,461.6,82.9,14,401.1
73931,986.6,189.8,18,116.6
73932,510.9,308.3,96.6,256.1
73933,847.8,186.4,30.8,364.5
73934,1110.8,367.6,28.7,195.9
73935,749,343.3,29.6,359.3
73936,938,229.9,31.8,225.1
73937,1162.9,213.7,35.5,364.7
73938,896.4,177.3,28.5,345.3
73939,832.4,168,28.5,326.2
73940,813.7,180.4,27.7,304.5
73941,1041.5,182.4,31,604.8
73942,1020.5,209.4,35.2,458.7
73943,1016.1,216.1,33.3,404.2
73944,899.5,187.4,30.5,243.6
73945,913.6,179.4,28.9,220.3
73946,834.2,171.6,27.7,343.5
73947,796.1,161.6,26.7,333
73948,809.6,164.7,26.8,179.2
73949,815.8,157.1,24.6,385.9
73950,798.3,154.7,25,407.4
73951,782.9,152.4,25.3,380.2
73952,588.5,97.5,15.6,105.2
73953,347.8,73.8,12.1,328.1
73954,942.2,288,22.5,243.2
73955,444.6,152.2,125,383.3
73956,929.5,163.2,26.8,269.5
73957,794.8,180,28.5,288.9
73958,807.5,100.1,15.9,116.5
73959,449.4,117.9,19.5,152.1
73960,578.4,112.1,17.3,142.5
73961,477.6,310,33.8,277.6
73962,814.2,164.1,26.6,334.5
73963,832,178.9,27.4,278.6
73964,852.1,168.7,27.6,178.2
73965,842.3,165.5,27.1,266.3
73966,933.7,176.6,28.3,352.7
73967,914.6,135.6,21.8,158.9
73968,567.1,264.8,44.4,286.1
73969,936.8,260.6,18.8,98.6
73970,1197.8,307.5,35.6,403.1
73971,943.7,204.1,134.6,501.5
73972,894.6,183.3,31,317.8
73973,831.6,354.4,28,207.1
73974,752,162.3,28,307.2
73975,716.1,484.9,116.3,352.6
73976,677.3,309,34.5,250.8
73977,834.1,168.9,27.7,479.6
73978,794.3,229.4,34.8,354.6
73979,765,98.2,119.2,239.8
73980,453,87.7,14.9,100.2
73981,390,83,12.5,91.9
73982,325,131.7,10.4,79.7
73983,277.2,60.5,9.2,154.9
73984,287,170.7,83.1,99.1
73985,325,135.2,12.5,82.2
73986,272,185.3,33.3,352.6
73987,877.5,286.2,32.1,234.1
73988,756.7,287.6,30.6,234.9
73989,832.2,313,72.7,144.3
73990,406.1,84.5,12,81
73991,329.4,85.5,10.9,103
73992,633.8,170.3,23.9,172.8
73993,656.2,289.5,27.4,156.8
73994,667,128.1,16.5,202.8
73995,910.2,285.7,31,216.6
73996,801.8,177.2,26.5,189.1
73997,796.5,177.1,28.9,456.2
73998,962.5,283.7,39.6,321.7
73999,899.7,184.1,28.7,201
74000,958.5,189.4,20.1,122.7
74001,485.4,245.6,30.7,342.3
74002,725.5,153.7,25,167.1
74003,757.7,171.8,29.8,214.1
74004,781.8,158.2,27.2,180.5
74005,740,155.1,25.5,195.8
74006,708,277.5,28.1,296.5
74007,719.6,148.6,24.4,180.8
74008,718.1,150.7,24.2,182.9
74009,657.6,142,22.4,175.6
74010,758.2,167.9,26.2,233.7
74011,811,155.6,25,178.7
74012,745.4,155,25.5,293.6
74013,995.7,185.2,31.6,216.4
74014,856.3,169.3,27.4,286.2
74015,748.1,168.9,27,193.7
74016,836.4,172,28.1,201.3
74017,1062,203.3,28,397.6
74018,908.6,192.3,28.9,208.1
74019,769.9,252,29.3,209.5
74020,813.4,175.5,28.1,205.4
74021,848.6,169.1,25.9,299
74022,1104.7,276.8,42.2,347.4
74023,925.6,175.2,28.6,210.1
74024,856.1,181.5,30.1,312.2
74025,768.2,336.7,31.7,203
74026,705,158.4,27.5,398.3
74027,902.1,171,27,307.9
74028,752.1,251.9,24.4,165.2
74029,739.3,273.1,33.1,204.2
74030,697.4,150.7,23.8,177.8
74031,722.7,151.1,23.6,188.6
74032,718.9,149.3,24.3,176.8
74033,676.5,285.3,26.5,197.1
74034,669.7,295.5,33.7,323.4
74035,862,166.2,27.3,304.9
74036,762.1,163.4,26.4,189
74037,807.4,165.5,25.5,199.9
74038,821.4,315.7,42.3,373.3
74039,854.3,173.2,26.8,196.6
74040,941.4,361.8,46.6,281.1
74041,967.8,235.8,35.1,332
74042,816.5,302.9,95,256.6
74043,783.1,163,26.8,242.4
74044,862.6,160.5,26.2,196.1
74045,712.4,262.7,97.9,267.3
74046,1017.2,162.3,25.3,232.7
74047,745.4,156.8,25.8,198
74048,803,166.7,25.6,185.4
74049,927.3,335,95.9,287.7
74050,785.9,168.1,25.7,192.4
74051,832.2,156.9,25.1,236.5
74052,716.7,308.9,88.8,257.8
74053,865.1,163.7,25.9,303.8
74054,721.3,335.5,88.2,208.2
74055,692.1,148.4,24.7,285
74056,858.1,170.6,27.2,168.7
74057,796.9,350.6,39.6,243.3
74058,865.2,174.4,27,355.8
74059,910.3,207.4,28.7,293.8
74060,789.2,182.8,29.2,204.4
74061,832.9,165.9,27.7,196.6
74062,756,216.8,27.7,202.6
74063,775.5,169.9,24.7,178
74064,739.2,111.6,124.6,338.6
74065,398.4,77.9,13.8,127.9
74066,306.5,295.6,12.8,87.2
74067,302.2,65.9,10.3,96.5
74068,272.5,64.6,11.2,75.6
74069,885,209,24.2,148
74070,679,103.8,15,118.4
74071,400.1,75.6,11,262.1
74072,389.1,77.8,13.7,164.5
74073,593.3,73.9,13.1,141.9
74074,459.1,140,14.9,206.8
74075,761.6,89.2,15.2,93.4
74076,307.6,68.9,10,148.7
74077,312.6,359.6,78.6,253.4
74078,737.3,105.3,119.6,288.9
74079,599.8,171.8,15.5,105
74080,370.4,227.5,70.3,331.2
74081,433,87.8,15.2,190.7
74082,363.8,78.1,12.7,74
74083,394.1,73.4,11.2,179.2
74084,312.3,66.4,10.5,79.4
74085,253.5,58.5,9.1,123.9
74086,901,192.7,27.1,208.9
74087,660.5,96.7,14.8,110.5
74088,444.7,78.6,12,305.7
74089,717.4,83.9,13,149.2
74090,395.7,72.3,11.4,252
74091,411,90.7,14.7,160.4
74092,345.2,75.9,12.2,117.5
74093,296.9,124,126.4,391.8
74094,694.9,87.1,14.6,99.1
74095,467.2,242.3,33.9,451.2
74096,1086.6,133.6,144.4,282.3
74097,890.6,181.7,30.8,307.9
74098,644.4,99.4,14.8,103.5
74099,355.1,73.4,11.8,83.7
74100,280.6,72.2,9.7,224
74101,863,271.4,101,302.6
74102,779.5,168.4,30.6,271.6
74103,454.7,200.1,98,124.6
74104,435.9,96.6,15.8,116.9
74105,429.2,82.6,12.8,98.5
74106,504.5,288.1,84.2,483.1
74107,912.5,113.8,16.7,108.9
74108,405.3,74.4,11.1,82.4
74109,292.9,64.5,9,73.9
74110,294.8,60.7,9,75.2
74111,657.5,169.1,16.9,110.9
74112,375.4,69.2,11.1,137.6
74113,753.6,104.6,14.7,132.4
74114,454.7,82.8,12.4,88.3
74115,346.6,73.4,135.9,284.1
74116,868.3,155.4,14.8,110.4
74117,673.2,84.3,13.5,93
74118,331.1,69.6,66.9,108.4
74119,351.8,136.3,14.9,108.9
74120,399.7,132.6,12.1,302
74121,612.7,261.8,19.5,127.9
74122,587.4,236,14.9,105.8
74123,477.3,78.6,12.3,80.8
74124,411.4,174,12.3,90.2
74125,306.4,75.6,151.2,382.8
74126,473.4,92.3,13.9,116.1
74127,404.4,368.4,127.1,136.4
74128,365.5,79,12.3,92.5
74129,580.1,253.9,33.9,687.5
74130,900.7,189.7,32.7,571.9
74131,1034.5,333.8,34.9,292.9
74132,854.5,310,48.2,341.5
74133,451.7,189.6,86.6,178.4
74134,443.1,87.8,78.8,272.5
74135,952.6,120.4,14.1,312.4
74136,456.3,98.1,14.4,100.9
74137,365.3,75.2,11.6,82.7
74138,368.4,77.7,104,400.8
74139,766.1,85.8,13.9,153.5
74140,360.2,67.5,11.1,141.2
74141,347.7,79,103.9,88.7
74142,267.5,63,10.5,68.6
74143,342.1,74.5,10.6,77.5
74144,327.1,65.6,9.7,178.3
74145,1073,191.1,30.5,347.8
74146,517.5,105.4,143.2,376.4
74147,556.1,219.1,17.6,242
74148,676.8,109.9,17.5,110.8
74149,578.3,240,70.4,386.4
74150,918.2,295.9,155.3,229.6
74151,627.4,207,20.1,145.6
74152,453.8,86.2,13.8,165
74153,384.4,79.6,14.3,155.9
74154,401,323.8,16.6,107.1
74155,354.3,77,13.2,159.6
74156,743.3,98.7,15.3,109
74157,473.1,118.1,14.3,407.3
74158,418.9,186,22.2,243.9
74159,583.6,248.8,34.1,415.7
74160,724.9,100,15.5,104.3
74161,530.5,259.8,44.6,389
74162,422.1,277.2,37.9,408.8
74163,586.3,201.5,20.7,141.3
74164,384.6,251.6,209.7,280.3
74165,926.2,272.6,32.1,321.5
74166,766.4,156.4,15.1,112.6
74167,387.9,74.3,12.5,82.8
74168,414.1,75.5,11,84.4
74169,280.9,63.1,12.6,99.3
74170,271.3,129.6,11.6,329.2
74171,1036,170.1,56.4,153.1
74172,558.7,97.4,15.7,114.3
74173,410.9,297,14.8,189.5
74174,411.2,377.1,133.1,486.3
74175,811.2,100.8,16,249.3
74176,492.8,94.2,14.7,108.7
74177,358.5,76.4,12,86.9
74178,402.8,246.7,31,346.6
74179,927.6,186.1,28.7,195.6
74180,751.2,101.4,15.3,102.4
74181,373.3,198.5,132.4,310.6
74182,545.6,244,175.3,266.3
74183,442.1,157.5,16.1,102.7
74184,356.6,301,19,610.7
74185,419.4,96,145.1,103.4
74186,429.1,216,60.6,109
74187,476.2,142.2,12.8,100.4
74188,305.1,68.8,9.6,76.1
74189,283.7,62.7,9.8,71.6
74190,262.9,67.8,8.4,200.8
74191,1105.2,202.5,17.9,155.6
74192,428.7,83.7,13.3,118.5
74193,673.8,96.1,14.9,108.2
74194,428.8,74.6,12,86.9
74195,296.6,64.4,9.7,161.9
74196,318.8,71.1,12.7,187
74197,801.6,189.6,19.9,307
74198,415.8,80.1,13,425.3
74199,898.4,179.8,28.1,356.3
74200,941.7,173.7,27.4,271.4
74201,757.1,95.5,14.6,104.4
74202,413.6,84.9,12.2,92.1
74203,451.7,362.9,118.9,303.5
74204,435.3,239.9,16.9,412.6
74205,559.6,216.2,23.3,161.5
74206,450.8,93,14.8,449.4
74207,867,93.1,15.3,102.2
74208,430.8,78.8,12.7,294.8
74209,372.7,85.4,15.4,396.1
74210,538.2,305.6,101.9,282
74211,778.9,109.6,19.5,212
74212,427.4,306.1,25.2,403.4
74213,488,97.2,102.1,316.9
74214,361,77,14.1,193.3
74215,329.6,75.9,13.1,131.4
74216,446,236.2,42,480.9
74217,457.4,298.6,21.4,137.2
74218,509.9,219.7,19.1,168.1
74219,596.4,118.4,16,112.3
74220,403.9,72.4,14.1,569.2
74221,921.3,151.6,15.1,112.1
74222,430.3,82.6,143.2,288.4
74223,492.5,96.6,14.9,214.4
74224,587.3,261.9,30.1,349.3
74225,444.1,172.5,16,106.4
74226,349.4,74.8,11.5,89.2
74227,429.4,256.2,41.6,465.3
74228,875.9,177.3,29.7,237
74229,882.9,169.3,27.2,226.3
74230,780.3,380.3,97.2,334.2
74231,836.6,157.7,26.2,389.7
74232,784.3,164.1,26.7,241.7
74233,1020.4,150.7,23.8,171.5
74234,834.7,258.7,62.3,549.7
74235,1234.5,233.3,35,459.2
74236,1825.7,16017.4,78.9,1797.8
74237,2934.8,977.1,47.1,748.5
74238,4307.9,625.5,40.1,4762.3
74239,2248.2,298.9,36.2,525.8
74240,754.8,153.2,26.7,528.7
74241,804.9,155.4,26.5,165.8
74242,728.3,270.9,30.9,221.9
74243,1506.8,254.9,33.3,577.2
74244,772.8,146,23.3,384.4
74245,733.7,251.4,31.9,380.1
74246,1105.6,200.9,52.8,268.4
74247,953.6,178.5,31.3,347.6
74248,874.6,179.5,29.1,213.5
74249,870.4,396.5,39.9,276.9
74250,1011.9,239.8,33.8,334.9
74251,637.5,137.9,92.3,152.6
74252,706.8,181.3,21.9,181.3
74253,731.9,261.4,33.7,348.2
74254,969.2,193.9,32.9,342.1
74255,812.3,225.5,30.8,380.8
74256,926.5,181.4,28.3,366.1
74257,1208,238.5,61.4,345.9
74258,1000.7,298.9,24.8,408.9
74259,1003.5,189.6,29.7,362.2
74260,872.6,182.1,28.6,331.7
74261,897.4,172.7,28.8,184.4
74262,859.2,164.7,27.4,177.3
74263,770.6,192,26.9,319.9
74264,813.9,161,25.4,321.1
74265,750.7,159.2,26.3,327.7
74266,775.5,175.8,28.5,320.9
74267,679.8,130.3,20.4,156.5
74268,683.4,236.9,25.4,220.2
74269,695.2,122.3,98.1,174.7
74270,626.5,125.7,23.2,153.9
74271,532.3,141.9,19.7,119.1
74272,515.2,230.7,69.3,142.4
74273,455.5,107,17.3,387.7
74274,605.8,142,80.9,159.7
74275,629.9,126.7,20.6,278.4
74276,826.5,180.6,29.4,225.6
74277,837.3,261.1,26.2,334.7
74278,950.7,185.2,30.5,348.1
74279,801.9,310.9,34.1,319.1
74280,939.6,574.8,478.2,404.1
74281,1190.6,401.3,93,231.4
74282,836.6,262,27.3,606.9
74283,1003.8,205.2,34,376.7
74284,954,190.2,30.7,2373.5
74285,951.3,215.3,27.3,244.4
74286,1038.5,151.4,24.4,169.1
74287,580,344.6,143,183.8
74288,739.1,868.7,27.6,193.1
74289,1122.5,224,32.5,349.3
74290,975,3671.5,74.7,259.4
74291,745.8,225.2,53.1,331.1
74292,1363.1,745.1,33.9,659
74293,1085.1,325.2,31,353.5
74294,1253.8,169.6,24.8,173.2
74295,746.1,391.4,24.4,523.1
74296,639,133.8,20.6,151.5
74297,949,460.2,402.2,755.1
74298,1074.5,266.6,133.1,428.7
74299,1043.4,223,30.7,241.3
74300,952.3,220.4,30.6,641.8
74301,1088,206.3,31.3,252.6
74302,629.2,272.4,23.7,184.1
74303,539.9,240.3,113.4,270.8
74304,891.7,362.7,33.6,538.6
74305,1037.9,198.5,32.4,294.9
74306,1342.8,583.1,257.5,445
74307,963.3,189.5,67.3,372.5
74308,998.2,231,24.1,253.4
74309,696.5,160.3,20.3,383.5
74310,1099.3,193.8,30.6,606.2
74311,1170.3,196.6,32.9,238.2
74312,1268.3,232.2,33.4,620.4
74313,716.7,189,26.8,686.5
74314,667.6,239.3,44.5,205.5
74315,620.9,170.1,33.6,225.7
74316,826.7,213.7,25.5,156.3
74317,664,132.5,73,164.9
74318,557.9,211.8,86.8,453.7
74319,1053.3,215.9,36,516.3
74320,923,463,34.5,262.8
74321,688.5,375.8,46,659.9
74322,671.5,128.1,21.5,354.3
74323,626.3,129,20.6,463.4
74324,2851,484.6,31.8,412.4
74325,2508.7,1162.5,55.6,490.3
74326,1015.5,207.8,33.6,213.8
74327,944,189.8,32.6,227.7
74328,1266.2,244.5,35.9,374.2
74329,612.8,139.6,24.2,142.2
74330,636.1,281.8,38.6,315.3
74331,1138.5,435.3,60.2,602.3
74332,943.6,190,31.8,365.9
74333,859.7,127.6,17,109.6
74334,474.4,78.8,12,223.8
74335,1070.5,108.4,174.4,320.9
74336,521.9,94.5,14.8,205.8
74337,352.7,74.1,12.1,320.3
74338,391,75.7,13.2,76.3
74339,1153.3,155.9,16.5,126.1
74340,482.2,92.4,146.6,363.4
74341,654.5,96.3,87.7,107.2
74342,398.5,240.8,33.3,302.3
74343,852.8,184.6,31,371.2
74344,1349.5,206.7,35,239.1
74345,1945.9,410.6,32.6,285.2
74346,1020.9,148.4,45.7,241.8
74347,593.6,238.5,42.4,672.9
74348,2376,262.9,27.1,10204.9
74349,3220.5,851.7,31.9,707.8
74350,1304.9,456.7,44.8,594.8
74351,1023.4,1099.9,34.7,457.6
74352,691.7,131,20.9,183.4
74353,675.9,565.9,42,339.7
74354,955,199.5,31.5,321.2
74355,1010.1,150.5,24.2,169
74356,942,280.9,37.4,355
74357,920.1,212,30.8,371.2
74358,1053.7,213.9,37.3,330.7
74359,909.3,185.2,28.5,391.2
74360,1064.1,210.5,34.2,412.1
74361,544.7,152.5,16.8,166.9
74362,683.4,87.3,14.6,104
74363,344.8,72.3,11.8,210.6
74364,577.4,310.3,67.5,430.5
74365,741.1,97.6,105.6,436.6
74366,890.2,186,30.4,348.9
74367,1036.7,119.5,17.6,122.9
74368,413.2,76.6,14.3,336.6
74369,631.4,245.5,31.2,238.9
74370,761.1,349.2,170.5,196.2
74371,514.2,87.7,13.2,196.3
74372,932.7,106,130.4,470.8
74373,870.9,334.1,42.6,263.1
74374,446.9,240.8,38,286.7
74375,614,92.5,15.1,105.4
74376,338.2,270.4,15.2,217.8
74377,348.9,75.9,11.5,156
74378,330.5,70.5,10.4,83.1
74379,395.3,204.3,30.1,260.6
74380,834,387.2,39,380.1
74381,844.7,94.2,14.7,103.9
74382,363.9,74,11.4,102.4
74383,294.5,67,11.8,416.4
74384,848.5,114.5,16.5,113
74385,961.2,277.1,30.5,243.1
74386,440.2,184.7,46.1,108.8
74387,410.9,77.9,11.7,106.2
74388,300.5,117.6,11.1,90.3
74389,286.9,63.6,9.9,78.7
74390,281.4,140.3,44.2,447.5
74391,840,97.7,15.1,120.7
74392,359,66.2,11.4,83.1
74393,283.1,64.9,10.5,83.2
74394,291.7,64.6,10,140.6
74395,300.3,62.3,9.8,99.1
74396,267.3,115,10.8,100.2
74397,265,61.6,8.6,73.6
74398,269.5,60.6,8.7,79.5
74399,248.8,58.3,8.2,159.7
74400,402.6,61.5,9.8,131.5
74401,318.2,65.9,10,78.5
74402,258.8,120.9,95.6,82.5
74403,253.7,114,142.4,277.5
74404,376.3,192.8,61.5,108.1
74405,342.7,75,75.5,85.1
74406,348.5,329,163,441.3
74407,449.1,87.1,16.9,446.2
74408,674.7,123.6,19.1,157.4
74409,444.8,80.9,13.8,127
74410,377.7,72.5,11.2,223.6
74411,302.8,69,10.5,183.4
74412,567.6,92.2,15.7,106
74413,496.9,77.6,12,121
74414,316,65.2,10.8,76.8
74415,282.7,58.5,8.8,143.7
74416,445.5,73.3,12,113.3
74417,309.4,67.4,9.9,73.2
74418,248.2,294.8,18.4,160.7
74419,393.2,81.1,12.1,77.9
74420,319,69.1,10.1,137.4
74421,300.5,70.6,10.8,85.7
74422,267.6,133.9,10.5,82
74423,279.9,59.4,9.4,135.5
74424,369.6,285.2,30.4,246.2
74425,798,271.4,37,265.1
74426,766.4,249.4,136.3,282.5
74427,637,92.6,14.6,117.1
74428,487.5,177.6,67.7,100.8
74429,465.6,302,37.8,295.2
74430,395.3,306.3,87,122.3
74431,531.3,213.1,64.4,116.8
74432,475.9,235.1,84.5,128.5
74433,471.4,184.3,14.6,86
74434,619.8,216.4,28.2,247.4
74435,286.1,72,13.1,130.1
74436,288.8,71.2,10.5,76.8
74437,348.4,65.8,9.8,75
74438,250.6,137.4,10.3,74
74439,258,61.3,9.2,69
74440,245.4,56.9,8.7,120.9
74441,265.7,125.2,37.2,82.7
74442,289.7,121.4,50.5,82.6
74443,263.6,61.9,9.8,116.3
74444,252.9,61.4,8.7,66.4
74445,240.3,58.4,8,66.4
74446,232.8,54.8,7.7,71.6
74447,295.4,58.8,7.8,65.8
74448,416.9,340.7,36.1,390.5
74449,555.2,267.3,32.6,301
74450,403.8,85.3,15.4,143.9
74451,276.5,210.5,50,91.6
74452,286,68.1,10,124.4
74453,268.6,62.7,9,116
74454,264.8,127.5,11.8,83.8
74455,264.3,62,8.6,69.2
74456,245.1,58.9,8.7,92.6
74457,242.9,114.7,38.1,166.5
74458,272.3,117.2,10.1,76.2
74459,258.3,59.5,8.8,112.2
74460,250.2,59.3,8.7,69.9
74461,305.3,61,8.6,69.3
74462,238.8,60.5,8.1,70.5
74463,247.6,59.1,8.3,67.8
74464,322.2,200.1,19.1,142.7
74465,497,102.2,12.7,102.9
74466,356,70.6,10.2,106.5
74467,308,62.5,9.6,79.7
74468,264.5,119.7,41.2,81
74469,274.6,63.4,8.8,69.3
74470,248.1,62.8,8.5,69
74471,246.8,59.2,8.5,68.9
74472,241.1,60,7.9,90.6
74473,301.4,60.9,8.8,71.2
74474,245.6,59.7,8.3,67.2
74475,301.9,55.5,8.2,121
74476,847.2,96.6,15.7,104.2
74477,411.6,77.7,12.7,180.2
74478,324.3,72.4,13.1,79.6
74479,492.7,72.8,13.1,76.1
74480,344.8,66.1,9.8,76.1
74481,673.6,128.3,15.9,123.4
74482,425.4,75.5,13.6,111.1
74483,327.8,70.9,11.8,85.9
74484,392.6,72.1,9.8,81.5
74485,304.1,69.5,11.6,286.2
